datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-09-05,CZ080,CZ0806,1041,930,39
2020-09-05,,,10,457,0
2020-09-06,CZ010,CZ0100,6181,4830,127
2020-09-06,CZ020,CZ020A,499,406,5
2020-09-06,CZ020,CZ020B,232,154,3
2020-09-06,CZ020,CZ020C,62,41,0
2020-09-06,CZ020,CZ0201,196,152,1
2020-09-06,CZ020,CZ0202,254,172,1
2020-09-06,CZ020,CZ0203,391,245,6
2020-09-06,CZ020,CZ0204,280,197,1
2020-09-06,CZ020,CZ0205,149,119,3
2020-09-06,CZ020,CZ0206,302,223,2
2020-09-06,CZ020,CZ0207,209,157,2
2020-09-06,CZ020,CZ0208,219,175,2
2020-09-06,CZ020,CZ0209,604,472,4
2020-09-06,CZ031,CZ0311,226,123,0
2020-09-06,CZ031,CZ0312,66,45,0
2020-09-06,CZ031,CZ0313,78,57,0
2020-09-06,CZ031,CZ0314,77,53,0
2020-09-06,CZ031,CZ0315,127,98,5
2020-09-06,CZ031,CZ0316,129,70,1
2020-09-06,CZ031,CZ0317,163,87,0
2020-09-06,CZ032,CZ0321,369,359,8
2020-09-06,CZ032,CZ0322,181,164,3
2020-09-06,CZ032,CZ0323,360,242,3
2020-09-06,CZ032,CZ0324,94,50,6
2020-09-06,CZ032,CZ0325,123,83,0
2020-09-06,CZ032,CZ0326,54,25,0
2020-09-06,CZ032,CZ0327,65,58,2
2020-09-06,CZ041,CZ0411,397,313,35
2020-09-06,CZ041,CZ0412,156,114,3
2020-09-06,CZ041,CZ0413,93,85,0
2020-09-06,CZ042,CZ0421,110,66,0
2020-09-06,CZ042,CZ0422,98,71,1
2020-09-06,CZ042,CZ0423,363,337,11
2020-09-06,CZ042,CZ0424,90,55,3
2020-09-06,CZ042,CZ0425,83,83,6
2020-09-06,CZ042,CZ0426,126,91,1
2020-09-06,CZ042,CZ0427,154,139,0
2020-09-06,CZ051,CZ0511,64,46,0
2020-09-06,CZ051,CZ0512,195,151,3
2020-09-06,CZ051,CZ0513,306,229,2
2020-09-06,CZ051,CZ0514,113,78,2
2020-09-06,CZ052,CZ0521,252,180,1
2020-09-06,CZ052,CZ0522,81,55,3
2020-09-06,CZ052,CZ0523,175,125,0
2020-09-06,CZ052,CZ0524,89,66,1
2020-09-06,CZ052,CZ0525,93,52,1
2020-09-06,CZ053,CZ0531,224,162,1
2020-09-06,CZ053,CZ0532,369,247,5
2020-09-06,CZ053,CZ0533,179,87,3
2020-09-06,CZ053,CZ0534,151,123,3
2020-09-06,CZ063,CZ0631,207,184,6
2020-09-06,CZ063,CZ0632,245,182,8
2020-09-06,CZ063,CZ0633,126,54,0
2020-09-06,CZ063,CZ0634,203,99,1
2020-09-06,CZ063,CZ0635,161,110,0
2020-09-06,CZ064,CZ0641,128,53,0
2020-09-06,CZ064,CZ0642,868,643,10
2020-09-06,CZ064,CZ0643,282,181,3
2020-09-06,CZ064,CZ0644,216,182,15
2020-09-06,CZ064,CZ0645,345,138,4
2020-09-06,CZ064,CZ0646,123,92,0
2020-09-06,CZ064,CZ0647,161,150,0
2020-09-06,CZ071,CZ0711,16,10,0
2020-09-06,CZ071,CZ0712,892,784,25
2020-09-06,CZ071,CZ0713,204,150,0
2020-09-06,CZ071,CZ0714,139,117,1
2020-09-06,CZ071,CZ0715,103,84,0
2020-09-06,CZ072,CZ0721,91,72,0
2020-09-06,CZ072,CZ0722,418,324,3
2020-09-06,CZ072,CZ0723,100,88,0
2020-09-06,CZ072,CZ0724,298,234,2
2020-09-06,CZ080,CZ0801,47,42,1
2020-09-06,CZ080,CZ0802,1257,1156,17
2020-09-06,CZ080,CZ0803,2479,2473,20
2020-09-06,CZ080,CZ0804,290,236,7
2020-09-06,CZ080,CZ0805,431,362,10
2020-09-06,CZ080,CZ0806,1047,932,40
2020-09-06,,,10,457,0
2020-09-07,CZ010,CZ0100,6309,4910,127
2020-09-07,CZ020,CZ020A,513,412,5
2020-09-07,CZ020,CZ020B,235,157,3
2020-09-07,CZ020,CZ020C,65,43,0
2020-09-07,CZ020,CZ0201,200,153,1
2020-09-07,CZ020,CZ0202,261,179,1
2020-09-07,CZ020,CZ0203,408,250,6
2020-09-07,CZ020,CZ0204,287,207,1
2020-09-07,CZ020,CZ0205,158,124,3
2020-09-07,CZ020,CZ0206,309,224,2
2020-09-07,CZ020,CZ0207,212,160,2
2020-09-07,CZ020,CZ0208,221,178,2
2020-09-07,CZ020,CZ0209,611,473,4
2020-09-07,CZ031,CZ0311,238,155,0
2020-09-07,CZ031,CZ0312,83,46,0
2020-09-07,CZ031,CZ0313,80,64,0
2020-09-07,CZ031,CZ0314,83,57,0
2020-09-07,CZ031,CZ0315,128,98,5
2020-09-07,CZ031,CZ0316,129,74,1
2020-09-07,CZ031,CZ0317,178,88,0
2020-09-07,CZ032,CZ0321,371,360,8
2020-09-07,CZ032,CZ0322,182,167,3
2020-09-07,CZ032,CZ0323,379,253,3
2020-09-07,CZ032,CZ0324,112,51,6
2020-09-07,CZ032,CZ0325,127,94,0
2020-09-07,CZ032,CZ0326,57,25,0
2020-09-07,CZ032,CZ0327,69,58,2
2020-09-07,CZ041,CZ0411,399,313,35
2020-09-07,CZ041,CZ0412,156,115,3
2020-09-07,CZ041,CZ0413,94,87,0
2020-09-07,CZ042,CZ0421,110,66,0
2020-09-07,CZ042,CZ0422,98,72,1
2020-09-07,CZ042,CZ0423,376,338,11
2020-09-07,CZ042,CZ0424,92,55,3
2020-09-07,CZ042,CZ0425,86,83,6
2020-09-07,CZ042,CZ0426,128,97,1
2020-09-07,CZ042,CZ0427,157,142,0
2020-09-07,CZ051,CZ0511,66,46,0
2020-09-07,CZ051,CZ0512,198,152,3
2020-09-07,CZ051,CZ0513,321,235,2
2020-09-07,CZ051,CZ0514,115,79,2
2020-09-07,CZ052,CZ0521,258,186,1
2020-09-07,CZ052,CZ0522,83,56,3
2020-09-07,CZ052,CZ0523,179,128,0
2020-09-07,CZ052,CZ0524,90,69,1
2020-09-07,CZ052,CZ0525,97,53,1
2020-09-07,CZ053,CZ0531,226,165,1
2020-09-07,CZ053,CZ0532,372,258,5
2020-09-07,CZ053,CZ0533,185,90,3
2020-09-07,CZ053,CZ0534,161,126,3
2020-09-07,CZ063,CZ0631,210,190,6
2020-09-07,CZ063,CZ0632,253,197,8
2020-09-07,CZ063,CZ0633,128,54,1
2020-09-07,CZ063,CZ0634,220,99,1
2020-09-07,CZ063,CZ0635,169,119,0
2020-09-07,CZ064,CZ0641,129,58,0
2020-09-07,CZ064,CZ0642,890,664,10
2020-09-07,CZ064,CZ0643,288,191,3
2020-09-07,CZ064,CZ0644,217,190,15
2020-09-07,CZ064,CZ0645,358,153,4
2020-09-07,CZ064,CZ0646,123,94,0
2020-09-07,CZ064,CZ0647,161,150,0
2020-09-07,CZ071,CZ0711,16,10,0
2020-09-07,CZ071,CZ0712,895,801,25
2020-09-07,CZ071,CZ0713,205,152,0
2020-09-07,CZ071,CZ0714,140,118,1
2020-09-07,CZ071,CZ0715,103,86,0
2020-09-07,CZ072,CZ0721,92,76,0
2020-09-07,CZ072,CZ0722,428,333,3
2020-09-07,CZ072,CZ0723,100,92,0
2020-09-07,CZ072,CZ0724,300,237,2
2020-09-07,CZ080,CZ0801,58,43,1
2020-09-07,CZ080,CZ0802,1262,1167,17
2020-09-07,CZ080,CZ0803,2482,2478,21
2020-09-07,CZ080,CZ0804,294,236,7
2020-09-07,CZ080,CZ0805,434,367,10
2020-09-07,CZ080,CZ0806,1060,936,40
2020-09-07,,,10,458,0
2020-09-08,CZ010,CZ0100,6614,4988,127
2020-09-08,CZ020,CZ020A,534,413,5
2020-09-08,CZ020,CZ020B,247,159,3
2020-09-08,CZ020,CZ020C,71,44,0
2020-09-08,CZ020,CZ0201,202,154,1
2020-09-08,CZ020,CZ0202,280,183,1
2020-09-08,CZ020,CZ0203,448,256,6
2020-09-08,CZ020,CZ0204,308,214,1
2020-09-08,CZ020,CZ0205,164,124,4
2020-09-08,CZ020,CZ0206,318,224,2
2020-09-08,CZ020,CZ0207,229,161,2
2020-09-08,CZ020,CZ0208,232,182,2
2020-09-08,CZ020,CZ0209,635,485,4
2020-09-08,CZ031,CZ0311,254,160,2
2020-09-08,CZ031,CZ0312,86,46,0
2020-09-08,CZ031,CZ0313,82,64,0
2020-09-08,CZ031,CZ0314,85,61,0
2020-09-08,CZ031,CZ0315,130,102,5
2020-09-08,CZ031,CZ0316,135,80,1
2020-09-08,CZ031,CZ0317,185,90,0
2020-09-08,CZ032,CZ0321,372,360,8
2020-09-08,CZ032,CZ0322,194,167,3
2020-09-08,CZ032,CZ0323,394,268,3
2020-09-08,CZ032,CZ0324,128,53,6
2020-09-08,CZ032,CZ0325,131,95,0
2020-09-08,CZ032,CZ0326,60,26,0
2020-09-08,CZ032,CZ0327,70,59,2
2020-09-08,CZ041,CZ0411,428,315,35
2020-09-08,CZ041,CZ0412,173,117,3
2020-09-08,CZ041,CZ0413,104,88,0
2020-09-08,CZ042,CZ0421,113,66,0
2020-09-08,CZ042,CZ0422,99,73,1
2020-09-08,CZ042,CZ0423,384,338,11
2020-09-08,CZ042,CZ0424,96,64,3
2020-09-08,CZ042,CZ0425,87,84,6
2020-09-08,CZ042,CZ0426,131,105,1
2020-09-08,CZ042,CZ0427,163,142,0
2020-09-08,CZ051,CZ0511,71,46,0
2020-09-08,CZ051,CZ0512,204,153,3
2020-09-08,CZ051,CZ0513,333,243,2
2020-09-08,CZ051,CZ0514,122,80,2
2020-09-08,CZ052,CZ0521,276,191,2
2020-09-08,CZ052,CZ0522,86,56,3
2020-09-08,CZ052,CZ0523,186,133,0
2020-09-08,CZ052,CZ0524,94,69,1
2020-09-08,CZ052,CZ0525,122,56,2
2020-09-08,CZ053,CZ0531,232,169,1
2020-09-08,CZ053,CZ0532,392,275,5
2020-09-08,CZ053,CZ0533,203,92,3
2020-09-08,CZ053,CZ0534,166,130,3
2020-09-08,CZ063,CZ0631,216,190,6
2020-09-08,CZ063,CZ0632,257,203,8
2020-09-08,CZ063,CZ0633,129,59,1
2020-09-08,CZ063,CZ0634,221,99,1
2020-09-08,CZ063,CZ0635,174,123,0
2020-09-08,CZ064,CZ0641,144,60,0
2020-09-08,CZ064,CZ0642,937,671,10
2020-09-08,CZ064,CZ0643,304,195,3
2020-09-08,CZ064,CZ0644,226,190,15
2020-09-08,CZ064,CZ0645,380,164,4
2020-09-08,CZ064,CZ0646,128,98,0
2020-09-08,CZ064,CZ0647,166,150,0
2020-09-08,CZ071,CZ0711,17,10,0
2020-09-08,CZ071,CZ0712,936,813,25
2020-09-08,CZ071,CZ0713,217,164,0
2020-09-08,CZ071,CZ0714,151,121,1
2020-09-08,CZ071,CZ0715,106,90,0
2020-09-08,CZ072,CZ0721,101,77,0
2020-09-08,CZ072,CZ0722,451,336,3
2020-09-08,CZ072,CZ0723,100,93,0
2020-09-08,CZ072,CZ0724,305,243,2
2020-09-08,CZ080,CZ0801,61,43,1
2020-09-08,CZ080,CZ0802,1272,1172,17
2020-09-08,CZ080,CZ0803,2493,2484,21
2020-09-08,CZ080,CZ0804,298,240,7
2020-09-08,CZ080,CZ0805,435,372,10
2020-09-08,CZ080,CZ0806,1078,942,40
2020-09-08,,,10,459,0
2020-09-09,CZ010,CZ0100,6884,5133,129
2020-09-09,CZ020,CZ020A,552,415,5
2020-09-09,CZ020,CZ020B,266,161,3
2020-09-09,CZ020,CZ020C,75,46,0
2020-09-09,CZ020,CZ0201,220,155,1
2020-09-09,CZ020,CZ0202,300,187,1
2020-09-09,CZ020,CZ0203,484,260,6
2020-09-09,CZ020,CZ0204,322,217,1
2020-09-09,CZ020,CZ0205,169,124,5
2020-09-09,CZ020,CZ0206,327,231,2
2020-09-09,CZ020,CZ0207,232,161,2
2020-09-09,CZ020,CZ0208,241,185,2
2020-09-09,CZ020,CZ0209,657,493,4
2020-09-09,CZ031,CZ0311,268,163,2
2020-09-09,CZ031,CZ0312,88,46,0
2020-09-09,CZ031,CZ0313,83,66,0
2020-09-09,CZ031,CZ0314,88,62,0
2020-09-09,CZ031,CZ0315,130,102,5
2020-09-09,CZ031,CZ0316,140,84,1
2020-09-09,CZ031,CZ0317,192,101,0
2020-09-09,CZ032,CZ0321,372,360,8
2020-09-09,CZ032,CZ0322,202,167,3
2020-09-09,CZ032,CZ0323,415,281,3
2020-09-09,CZ032,CZ0324,144,56,6
2020-09-09,CZ032,CZ0325,139,96,0
2020-09-09,CZ032,CZ0326,64,28,0
2020-09-09,CZ032,CZ0327,74,59,2
2020-09-09,CZ041,CZ0411,450,318,35
2020-09-09,CZ041,CZ0412,180,126,3
2020-09-09,CZ041,CZ0413,108,88,0
2020-09-09,CZ042,CZ0421,116,69,0
2020-09-09,CZ042,CZ0422,103,73,1
2020-09-09,CZ042,CZ0423,399,339,11
2020-09-09,CZ042,CZ0424,99,64,3
2020-09-09,CZ042,CZ0425,89,84,6
2020-09-09,CZ042,CZ0426,133,106,1
2020-09-09,CZ042,CZ0427,173,145,0
2020-09-09,CZ051,CZ0511,71,47,0
2020-09-09,CZ051,CZ0512,205,154,3
2020-09-09,CZ051,CZ0513,359,248,2
2020-09-09,CZ051,CZ0514,129,83,2
2020-09-09,CZ052,CZ0521,285,196,2
2020-09-09,CZ052,CZ0522,87,60,3
2020-09-09,CZ052,CZ0523,191,134,0
2020-09-09,CZ052,CZ0524,95,69,1
2020-09-09,CZ052,CZ0525,158,56,2
2020-09-09,CZ053,CZ0531,240,175,1
2020-09-09,CZ053,CZ0532,424,299,5
2020-09-09,CZ053,CZ0533,210,96,3
2020-09-09,CZ053,CZ0534,175,132,3
2020-09-09,CZ063,CZ0631,220,190,6
2020-09-09,CZ063,CZ0632,265,205,8
2020-09-09,CZ063,CZ0633,156,60,1
2020-09-09,CZ063,CZ0634,234,99,1
2020-09-09,CZ063,CZ0635,179,127,0
2020-09-09,CZ064,CZ0641,150,64,0
2020-09-09,CZ064,CZ0642,986,689,10
2020-09-09,CZ064,CZ0643,333,204,3
2020-09-09,CZ064,CZ0644,230,191,15
2020-09-09,CZ064,CZ0645,394,176,4
2020-09-09,CZ064,CZ0646,137,101,0
2020-09-09,CZ064,CZ0647,176,151,0
2020-09-09,CZ071,CZ0711,17,11,0
2020-09-09,CZ071,CZ0712,948,816,25
2020-09-09,CZ071,CZ0713,223,164,0
2020-09-09,CZ071,CZ0714,155,121,1
2020-09-09,CZ071,CZ0715,109,91,0
2020-09-09,CZ072,CZ0721,110,78,0
2020-09-09,CZ072,CZ0722,463,344,3
2020-09-09,CZ072,CZ0723,101,93,0
2020-09-09,CZ072,CZ0724,321,250,2
2020-09-09,CZ080,CZ0801,70,44,1
2020-09-09,CZ080,CZ0802,1280,1179,17
2020-09-09,CZ080,CZ0803,2500,2487,21
2020-09-09,CZ080,CZ0804,302,244,7
2020-09-09,CZ080,CZ0805,441,376,10
2020-09-09,CZ080,CZ0806,1110,954,40
2020-09-09,,,10,464,0
2020-09-10,CZ010,CZ0100,7197,5263,129
2020-09-10,CZ020,CZ020A,577,418,5
2020-09-10,CZ020,CZ020B,277,168,3
2020-09-10,CZ020,CZ020C,87,47,0
2020-09-10,CZ020,CZ0201,234,155,1
2020-09-10,CZ020,CZ0202,317,195,1
2020-09-10,CZ020,CZ0203,523,277,6
2020-09-10,CZ020,CZ0204,332,242,1
2020-09-10,CZ020,CZ0205,176,124,5
2020-09-10,CZ020,CZ0206,347,252,2
2020-09-10,CZ020,CZ0207,249,163,2
2020-09-10,CZ020,CZ0208,251,190,2
2020-09-10,CZ020,CZ0209,673,496,4
2020-09-10,CZ031,CZ0311,297,165,2
2020-09-10,CZ031,CZ0312,95,46,0
2020-09-10,CZ031,CZ0313,85,68,0
2020-09-10,CZ031,CZ0314,98,63,0
2020-09-10,CZ031,CZ0315,135,106,5
2020-09-10,CZ031,CZ0316,144,89,2
2020-09-10,CZ031,CZ0317,204,122,0
2020-09-10,CZ032,CZ0321,375,361,8
2020-09-10,CZ032,CZ0322,208,167,3
2020-09-10,CZ032,CZ0323,464,311,3
2020-09-10,CZ032,CZ0324,166,59,6
2020-09-10,CZ032,CZ0325,146,97,0
2020-09-10,CZ032,CZ0326,70,29,0
2020-09-10,CZ032,CZ0327,75,60,2
2020-09-10,CZ041,CZ0411,459,327,35
2020-09-10,CZ041,CZ0412,187,132,3
2020-09-10,CZ041,CZ0413,122,89,0
2020-09-10,CZ042,CZ0421,124,73,0
2020-09-10,CZ042,CZ0422,105,79,1
2020-09-10,CZ042,CZ0423,405,344,11
2020-09-10,CZ042,CZ0424,105,64,3
2020-09-10,CZ042,CZ0425,97,84,6
2020-09-10,CZ042,CZ0426,147,108,1
2020-09-10,CZ042,CZ0427,180,146,0
2020-09-10,CZ051,CZ0511,77,50,0
2020-09-10,CZ051,CZ0512,210,155,3
2020-09-10,CZ051,CZ0513,373,255,2
2020-09-10,CZ051,CZ0514,135,87,2
2020-09-10,CZ052,CZ0521,310,205,2
2020-09-10,CZ052,CZ0522,88,61,3
2020-09-10,CZ052,CZ0523,193,137,0
2020-09-10,CZ052,CZ0524,95,69,1
2020-09-10,CZ052,CZ0525,180,61,2
2020-09-10,CZ053,CZ0531,250,185,1
2020-09-10,CZ053,CZ0532,447,303,6
2020-09-10,CZ053,CZ0533,245,97,3
2020-09-10,CZ053,CZ0534,183,132,3
2020-09-10,CZ063,CZ0631,231,193,6
2020-09-10,CZ063,CZ0632,271,208,8
2020-09-10,CZ063,CZ0633,161,61,2
2020-09-10,CZ063,CZ0634,241,108,1
2020-09-10,CZ063,CZ0635,194,139,0
2020-09-10,CZ064,CZ0641,160,76,0
2020-09-10,CZ064,CZ0642,1017,706,11
2020-09-10,CZ064,CZ0643,347,215,3
2020-09-10,CZ064,CZ0644,231,192,15
2020-09-10,CZ064,CZ0645,416,209,4
2020-09-10,CZ064,CZ0646,139,103,0
2020-09-10,CZ064,CZ0647,183,151,0
2020-09-10,CZ071,CZ0711,19,11,0
2020-09-10,CZ071,CZ0712,982,823,25
2020-09-10,CZ071,CZ0713,230,168,0
2020-09-10,CZ071,CZ0714,168,129,1
2020-09-10,CZ071,CZ0715,117,92,0
2020-09-10,CZ072,CZ0721,126,81,0
2020-09-10,CZ072,CZ0722,517,355,3
2020-09-10,CZ072,CZ0723,108,93,0
2020-09-10,CZ072,CZ0724,331,257,3
2020-09-10,CZ080,CZ0801,80,44,1
2020-09-10,CZ080,CZ0802,1293,1193,17
2020-09-10,CZ080,CZ0803,2509,2495,21
2020-09-10,CZ080,CZ0804,316,251,7
2020-09-10,CZ080,CZ0805,449,382,10
2020-09-10,CZ080,CZ0806,1150,957,40
2020-09-10,,,10,466,0
2020-09-11,CZ010,CZ0100,7469,5496,129
2020-09-11,CZ020,CZ020A,596,435,5
2020-09-11,CZ020,CZ020B,298,174,3
2020-09-11,CZ020,CZ020C,92,49,0
2020-09-11,CZ020,CZ0201,253,169,1
2020-09-11,CZ020,CZ0202,340,206,1
2020-09-11,CZ020,CZ0203,580,282,6
2020-09-11,CZ020,CZ0204,347,247,1
2020-09-11,CZ020,CZ0205,186,124,5
2020-09-11,CZ020,CZ0206,352,261,2
2020-09-11,CZ020,CZ0207,265,164,2
2020-09-11,CZ020,CZ0208,265,196,2
2020-09-11,CZ020,CZ0209,699,523,4
2020-09-11,CZ031,CZ0311,311,183,2
2020-09-11,CZ031,CZ0312,100,47,0
2020-09-11,CZ031,CZ0313,88,69,0
2020-09-11,CZ031,CZ0314,119,67,0
2020-09-11,CZ031,CZ0315,139,109,5
2020-09-11,CZ031,CZ0316,147,94,2
2020-09-11,CZ031,CZ0317,226,132,1
2020-09-11,CZ032,CZ0321,376,362,8
2020-09-11,CZ032,CZ0322,218,169,3
2020-09-11,CZ032,CZ0323,497,328,3
2020-09-11,CZ032,CZ0324,177,60,6
2020-09-11,CZ032,CZ0325,156,107,0
2020-09-11,CZ032,CZ0326,76,37,0
2020-09-11,CZ032,CZ0327,77,61,2
2020-09-11,CZ041,CZ0411,473,331,35
2020-09-11,CZ041,CZ0412,188,138,3
2020-09-11,CZ041,CZ0413,124,93,0
2020-09-11,CZ042,CZ0421,131,96,0
2020-09-11,CZ042,CZ0422,109,83,1
2020-09-11,CZ042,CZ0423,413,353,11
2020-09-11,CZ042,CZ0424,108,66,3
2020-09-11,CZ042,CZ0425,102,94,6
2020-09-11,CZ042,CZ0426,155,109,1
2020-09-11,CZ042,CZ0427,195,149,0
2020-09-11,CZ051,CZ0511,85,58,0
2020-09-11,CZ051,CZ0512,213,159,3
2020-09-11,CZ051,CZ0513,396,270,2
2020-09-11,CZ051,CZ0514,141,91,2
2020-09-11,CZ052,CZ0521,329,217,2
2020-09-11,CZ052,CZ0522,117,66,3
2020-09-11,CZ052,CZ0523,201,139,0
2020-09-11,CZ052,CZ0524,99,70,1
2020-09-11,CZ052,CZ0525,201,64,2
2020-09-11,CZ053,CZ0531,263,189,2
2020-09-11,CZ053,CZ0532,471,315,6
2020-09-11,CZ053,CZ0533,260,126,3
2020-09-11,CZ053,CZ0534,193,132,3
2020-09-11,CZ063,CZ0631,240,194,6
2020-09-11,CZ063,CZ0632,279,216,8
2020-09-11,CZ063,CZ0633,175,61,2
2020-09-11,CZ063,CZ0634,251,119,1
2020-09-11,CZ063,CZ0635,207,149,0
2020-09-11,CZ064,CZ0641,180,95,0
2020-09-11,CZ064,CZ0642,1095,750,11
2020-09-11,CZ064,CZ0643,381,236,3
2020-09-11,CZ064,CZ0644,240,195,15
2020-09-11,CZ064,CZ0645,459,242,4
2020-09-11,CZ064,CZ0646,153,113,0
2020-09-11,CZ064,CZ0647,195,155,0
2020-09-11,CZ071,CZ0711,20,11,0
2020-09-11,CZ071,CZ0712,993,830,25
2020-09-11,CZ071,CZ0713,235,178,0
2020-09-11,CZ071,CZ0714,170,132,1
2020-09-11,CZ071,CZ0715,120,92,0
2020-09-11,CZ072,CZ0721,142,83,0
2020-09-11,CZ072,CZ0722,553,371,3
2020-09-11,CZ072,CZ0723,113,94,0
2020-09-11,CZ072,CZ0724,350,269,4
2020-09-11,CZ080,CZ0801,92,46,1
2020-09-11,CZ080,CZ0802,1305,1217,17
2020-09-11,CZ080,CZ0803,2517,2504,21
2020-09-11,CZ080,CZ0804,327,265,7
2020-09-11,CZ080,CZ0805,457,389,10
2020-09-11,CZ080,CZ0806,1176,969,40
2020-09-11,,,10,470,0
2020-09-12,CZ010,CZ0100,7874,5735,130
2020-09-12,CZ020,CZ020A,618,445,5
2020-09-12,CZ020,CZ020B,315,180,3
2020-09-12,CZ020,CZ020C,103,52,0
2020-09-12,CZ020,CZ0201,276,171,1
2020-09-12,CZ020,CZ0202,354,215,1
2020-09-12,CZ020,CZ0203,628,297,6
2020-09-12,CZ020,CZ0204,360,254,2
2020-09-12,CZ020,CZ0205,187,125,5
2020-09-12,CZ020,CZ0206,384,286,2
2020-09-12,CZ020,CZ0207,276,165,2
2020-09-12,CZ020,CZ0208,280,198,2
2020-09-12,CZ020,CZ0209,742,541,4
2020-09-12,CZ031,CZ0311,332,199,2
2020-09-12,CZ031,CZ0312,104,48,0
2020-09-12,CZ031,CZ0313,90,71,0
2020-09-12,CZ031,CZ0314,129,70,0
2020-09-12,CZ031,CZ0315,142,110,5
2020-09-12,CZ031,CZ0316,152,94,2
2020-09-12,CZ031,CZ0317,247,143,1
2020-09-12,CZ032,CZ0321,381,362,8
2020-09-12,CZ032,CZ0322,221,172,3
2020-09-12,CZ032,CZ0323,537,341,3
2020-09-12,CZ032,CZ0324,195,62,6
2020-09-12,CZ032,CZ0325,170,108,0
2020-09-12,CZ032,CZ0326,86,45,0
2020-09-12,CZ032,CZ0327,80,61,2
2020-09-12,CZ041,CZ0411,493,335,35
2020-09-12,CZ041,CZ0412,203,138,3
2020-09-12,CZ041,CZ0413,126,95,0
2020-09-12,CZ042,CZ0421,132,96,0
2020-09-12,CZ042,CZ0422,111,87,1
2020-09-12,CZ042,CZ0423,429,357,11
2020-09-12,CZ042,CZ0424,114,74,3
2020-09-12,CZ042,CZ0425,111,94,6
2020-09-12,CZ042,CZ0426,164,110,1
2020-09-12,CZ042,CZ0427,205,153,0
2020-09-12,CZ051,CZ0511,86,60,0
2020-09-12,CZ051,CZ0512,226,165,3
2020-09-12,CZ051,CZ0513,418,278,2
2020-09-12,CZ051,CZ0514,148,99,2
2020-09-12,CZ052,CZ0521,338,222,2
2020-09-12,CZ052,CZ0522,117,66,3
2020-09-12,CZ052,CZ0523,208,148,0
2020-09-12,CZ052,CZ0524,100,71,1
2020-09-12,CZ052,CZ0525,208,66,3
2020-09-12,CZ053,CZ0531,273,191,3
2020-09-12,CZ053,CZ0532,543,320,6
2020-09-12,CZ053,CZ0533,277,144,3
2020-09-12,CZ053,CZ0534,206,135,3
2020-09-12,CZ063,CZ0631,251,199,6
2020-09-12,CZ063,CZ0632,301,221,8
2020-09-12,CZ063,CZ0633,182,72,4
2020-09-12,CZ063,CZ0634,260,120,1
2020-09-12,CZ063,CZ0635,214,155,0
2020-09-12,CZ064,CZ0641,192,114,0
2020-09-12,CZ064,CZ0642,1135,793,11
2020-09-12,CZ064,CZ0643,394,252,3
2020-09-12,CZ064,CZ0644,246,197,15
2020-09-12,CZ064,CZ0645,478,267,4
2020-09-12,CZ064,CZ0646,155,120,0
2020-09-12,CZ064,CZ0647,201,159,0
2020-09-12,CZ071,CZ0711,22,12,0
2020-09-12,CZ071,CZ0712,1019,833,25
2020-09-12,CZ071,CZ0713,240,183,0
2020-09-12,CZ071,CZ0714,177,132,1
2020-09-12,CZ071,CZ0715,129,92,0
2020-09-12,CZ072,CZ0721,171,84,0
2020-09-12,CZ072,CZ0722,584,375,3
2020-09-12,CZ072,CZ0723,116,96,0
2020-09-12,CZ072,CZ0724,377,272,4
2020-09-12,CZ080,CZ0801,98,46,1
2020-09-12,CZ080,CZ0802,1312,1231,17
2020-09-12,CZ080,CZ0803,2525,2517,21
2020-09-12,CZ080,CZ0804,332,270,7
2020-09-12,CZ080,CZ0805,466,402,10
2020-09-12,CZ080,CZ0806,1189,991,40
2020-09-12,,,10,471,0
2020-09-13,CZ010,CZ0100,8120,5960,133
2020-09-13,CZ020,CZ020A,637,455,5
2020-09-13,CZ020,CZ020B,316,196,3
2020-09-13,CZ020,CZ020C,109,54,0
2020-09-13,CZ020,CZ0201,287,173,1
2020-09-13,CZ020,CZ0202,358,234,1
2020-09-13,CZ020,CZ0203,637,328,6
2020-09-13,CZ020,CZ0204,376,258,2
2020-09-13,CZ020,CZ0205,196,131,5
2020-09-13,CZ020,CZ0206,396,291,2
2020-09-13,CZ020,CZ0207,289,174,2
2020-09-13,CZ020,CZ0208,294,199,2
2020-09-13,CZ020,CZ0209,776,574,4
2020-09-13,CZ031,CZ0311,337,213,2
2020-09-13,CZ031,CZ0312,104,52,0
2020-09-13,CZ031,CZ0313,90,75,0
2020-09-13,CZ031,CZ0314,134,72,0
2020-09-13,CZ031,CZ0315,144,113,5
2020-09-13,CZ031,CZ0316,154,95,2
2020-09-13,CZ031,CZ0317,252,166,1
2020-09-13,CZ032,CZ0321,382,364,8
2020-09-13,CZ032,CZ0322,224,172,3
2020-09-13,CZ032,CZ0323,565,358,3
2020-09-13,CZ032,CZ0324,202,69,6
2020-09-13,CZ032,CZ0325,177,113,0
2020-09-13,CZ032,CZ0326,86,51,0
2020-09-13,CZ032,CZ0327,82,63,2
2020-09-13,CZ041,CZ0411,495,337,35
2020-09-13,CZ041,CZ0412,206,142,3
2020-09-13,CZ041,CZ0413,127,95,0
2020-09-13,CZ042,CZ0421,134,97,0
2020-09-13,CZ042,CZ0422,120,87,1
2020-09-13,CZ042,CZ0423,429,359,11
